player_id,player_name,positions,def_ff,def_fr,def_int,def_pd,def_sacks,def_tackles,fg_att,fg_made,gp,kr_no,kr_td,kr_yds,pass_att,pass_cmp,pass_int,pass_td,pass_yds,pat_att,pat_made,pr_no,pr_td,pr_yds,punt_no,punt_yds,recv_rec,recv_td,recv_yds,rush_att,rush_td,rush_yds
n-perez-lozano,N. Perez Lozano,CB,,,,2.0,,8.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
n-perry,N. Perry,QB,,,,,,,,,9.0,,,,249.0,145.0,10.0,13.0,1719.0,,,,,,,,,,,64.0,5.0,399.0
n-pulsinelli,N. Pulsinelli,WR,,,,,,,,,9.0,,,,,,,,,,,,,,,,17.0,3.0,225.0,1.0,,1.0
n-schaper,N. Schaper,QB,,,,,,2.0,,,12.0,,,,3.0,1.0,,,10.0,,,,,,,,,,,4.0,,13.0
n-schmitz,N. Schmitz,LB,,,,,,5.0,,,9.0,,,,,,,,,,,,,,,,,,,,,
n-schroedter,N. Schroedter,LB,,,,,2.0,41.0,,,9.0,,,,,,,,,,,,,,,,,,,,,
n-schumm,N. Schumm,WR,,,,,,1.0,,,12.0,,,,,,,,,,,,,,,,22.0,3.0,308.0,1.0,,3.0
n-signer,N. Signer,WR,,,,,,3.0,,,11.0,,,,,,,,,,,,,,,,2.0,,17.0,,,
n-streater,N. Streater,LB,2.0,8.0,,4.0,,101.0,,,11.0,21.0,,503.0,,,,,,,,8.0,1.0,81.0,,,1.0,,,1.0,,3.0
n-swancar,N. Swancar,LB,3.0,2.0,,13.0,1.0,48.0,,,10.0,,,,,,,,,,,,,,,,,,,,,
n-terlitza,N. Terlitza,LB,,1.0,,1.0,5.5,77.0,,,11.0,,,,,,,,,,,,,,,,,,,,,
n-tompsett,N. Tompsett,DE,,,,,1.5,4.0,,,3.0,,,,,,,,,,,,,,,,,,,,,
n-touré,N. Touré,WR,,,,,,1.0,,,11.0,,,,,,,,,,,,,,,,50.0,8.0,836.0,,,
n-tóth,N. Tóth,WR,,4.0,,,,3.0,,,12.0,9.0,,123.0,,,,,,,,8.0,,79.0,,,81.0,3.0,616.0,,,
n-wiedmann,N. Wiedmann,WR,,,,,,1.0,,,10.0,,,,,,,,,,,4.0,,19.0,,,9.0,4.0,197.0,,,
nathaniel-robitaille,Nathaniel Robitaille,WR,,,,,,,,,12.0,,,,1.0,,,,,,,,,,,,71.0,9.0,953.0,4.0,,18.0
nick-wenzelburger,Nick Wenzelburger,LB/S,1.0,,4.0,2.0,,11.0,,,10.0,,,,,,,,,,,,,,,,,,,,,
nick-wiens,Nick Wiens,,,,,,,1.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
nico-strahmann,Nico Strahmann,WR,,,,,,,,,10.0,,,,,,,,,,,,,,,,28.0,2.0,307.0,,,
nicolai-schumann,Nicolai Schumann,TE/WR,,,,,,3.0,,,12.0,,,,,,,,,,,,,,,,28.0,4.0,322.0,,,
niklas-schumm,Niklas Schumm,WR,,,,,,,,,12.0,,,,4.0,2.0,,,20.0,,,,,,,,7.0,,79.0,1.0,,
niko-lester,Niko Lester,WR,,8.0,1.0,4.0,1.0,38.0,,,11.0,7.0,,169.0,,,,,,,,8.0,,66.0,,,,,,,,
nikolas-knoblauch,Nikolas Knoblauch,LB,,1.0,1.0,3.0,,23.0,,,11.0,,,,,,,,,,,,,,,,,,,,,
nikolaus-huszar,Nikolaus Huszar,CB/LB,,,1.0,10.0,,32.0,,,11.0,,,,,,,,,,,,,,,,,,,,,
noah-bomba,Noah Bomba,WR,,,,,,2.0,,,12.0,,,,,,,,,,,,,,,,10.0,,76.0,,,
o-adria-lombarte,O. Adria Lombarte,RB,,,,,,1.0,,,4.0,,,,,,,,,,,,,,,,1.0,,9.0,,,
o-bordin,O. Bordin,OT,,,,,,,,,8.0,,,,,,,,,,,,,,,,1.0,1.0,3.0,,,
o-chmela,O. Chmela,WR,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,
o-dittrich,O. Dittrich,LB,1.0,1.0,,,,18.0,,,11.0,,,,,,,,,,,,,,,,,,,,,
o-obolela-vargas,O. Obolela Vargas,LB,,,,26.0,1.0,26.0,,,4.0,,,,,,,,,,,3.0,,29.0,,,,,,,,
o-romaniuk,O. Romaniuk,DE,,,,,3.0,34.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
o-tribler,O. Tribler,TE,,,,,,1.0,,,2.0,,,,,,,,,,,,,,1.0,39.0,3.0,,55.0,,,
omari-williams,Omari Williams,LB/S,2.0,4.0,2.0,3.0,,50.0,,,12.0,12.0,,269.0,,,,,,,,4.0,,57.0,,,,,,,,
osaruonamen-ogbevoen,Osaruonamen Ogbevoen,LB,2.0,2.0,,1.0,,33.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
oskar-herz,Oskar Herz,K,,,,,,,3.0,1.0,11.0,,,,,,,,,8.0,6.0,,,,,,,,,,,
oskar-kranich,Oskar Kranich,DL/LB,,,,,1.5,17.0,,,10.0,,,,,,,,,,,,,,,,,,,,,
p-araya-matilla,P. Araya Matilla,LB,1.0,1.0,2.0,4.0,,99.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
p-bakonyvári,P. Bakonyvári,WR,,,,,,5.0,,,11.0,,,,,,,,,,,,,,,,,,,,,
p-baranyai,P. Baranyai,LB,,1.0,,,,19.0,,,12.0,1.0,,19.0,,,,,,,,,,,,,,,,,,
p-boye,P. Boye,LB,,1.0,2.0,1.0,,23.0,,,5.0,,,,,,,,,,,,,,,,,,,,,
p-breuer,P. Breuer,RB,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,10.0,,43.0
p-carr,P. Carr,RB,,,,,,2.0,,,3.0,,,,,,,,,,,,,,,,3.0,,38.0,35.0,,60.0
p-engelhardt,P. Engelhardt,,,,,1.0,,7.0,,,5.0,,,,,,,,,,,,,,,,,,,,,
p-grand,P. Grand,CB,,,,1.0,,22.0,,,4.0,,,,,,,,,,,,,,,,,,,,,
p-guk,P. Guk,LB,,,,,,2.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
p-kolter,P. Kolter,OG,,,,,,1.0,,,8.0,,,,,,,,,,,,,,,,,,,,,
p-kröninger-schmidt,P. Kröninger-Schmidt,WR,,,,,,,,,5.0,,,,,,,,,,,,,,,,1.0,,10.0,,,
p-lundström,P. Lundström,LB,,,,1.0,,14.0,,,5.0,,,,,,,,,,,,,,,,,,,,,
p-majo,P. Majo,DT,1.0,,,1.0,7.0,39.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
p-morris,P. Morris,,,,,,,1.0,,,7.0,,,,,,,,,,,,,,,,,,,1.0,,
p-odzimek,P. Odzimek,LB,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,
p-ogbonna,P. Ogbonna,DE,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,
p-okonkwo,P. Okonkwo,TE,1.0,,,19.0,,1.0,,,3.0,,,,,,,,,,,,,,,,9.0,1.0,99.0,,,
p-sendelbach,P. Sendelbach,CB,,,,,,5.0,,,7.0,,,,,,,,,,,,,,,,1.0,,7.0,,,
p-stegemann,P. Stegemann,CB/LB,,,,,,11.0,,,7.0,,,,,,,,,,,,,,,,,,,2.0,,7.0
p-trembulyák,P. Trembulyák,DT,,,,,,14.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
p-de-diego-maffrand,P. de Diego Maffrand,,,,,1.0,,1.0,,,10.0,,,,,,,,,,,,,,,,,,,,,
p-ševeček,P. Ševeček,TE,,,,,,5.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
p-števaňák,P. Števaňák,,,,,,,1.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
patrick-pilger,Patrick Pilger,LB,1.0,1.0,1.0,2.0,0.5,34.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
patrick-poetsch,Patrick Poetsch,RB,,,,,,,,,12.0,,,,,,,,,,,,,,,,6.0,2.0,48.0,,,
paul-charilaois-kevin-kavadia-lenhardt,Paul Charilaois Kevin Kavadia-Lenhardt,WR,,,,,,3.0,,,10.0,35.0,,792.0,2.0,1.0,,,23.0,,,7.0,,91.0,,,20.0,2.0,284.0,3.0,,4.0
paul-seifert,Paul Seifert,LB,,,,1.0,,16.0,,,5.0,,,,,,,,,,,,,,,,,,,,,
paul-steigerwald,Paul Steigerwald,WR,,,,,,,,,10.0,,,,,,,,,,,,,,,,17.0,3.0,184.0,,,
paul-veritas,Paul Véritas,LB,,,,,,13.0,,,11.0,,,,,,,,,,,,,,,,,,,,,
phileas-pasqualini,Phileas Pasqualini,RB,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,60.0,,226.0
philip-eichhorn,Philip Eichhorn,TE/WR,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,
philipp-haun,Philipp Haun,WR,,,,,,2.0,,,12.0,,,,,,,,,,,,,,,,41.0,4.0,477.0,1.0,,1.0
philipp-timmermann,Philipp Timmermann,LB,1.0,,,,,3.0,,,4.0,,,,,,,,,,,,,,,,,,,9.0,,21.0
phillip-loeffelberger,Phillip Loeffelberger,,,,,,1.0,9.0,,,11.0,,,,,,,,,,,,,,,,,,,,,
przemysław-banat,Przemysław Banat,WR,,,,,,1.0,,,8.0,,,,,,,,,,,,,,,,7.0,2.0,120.0,,,
q-silver-salazar,Q. Silver Salazar,RB,,,,,,1.0,,,10.0,,,,,,,,,,,,,,,,4.0,,21.0,16.0,,15.0
r-ali-tagba,R. Ali-Tagba,CB,,,,,,3.0,,,5.0,,,,,,,,,,,,,,,,,,,1.0,,
r-baunacke,R. Baunacke,DE,,2.0,,2.0,1.0,74.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
r-cernuda-pastor,R. Cernuda Pastor,TE,,,,,,,,,12.0,,,,,,,,,,,,,,,,28.0,5.0,454.0,,,
r-fernandez-buitrago,R. Fernandez Buitrago,DE,,,,,,1.0,,,6.0,,,,,,,,,,,,,,,,,,,,,
r-foumena-evina,R. Foumena Evina,LB,,,,,,4.0,,,9.0,,,,,,,,,,,,,,,,,,,,,
r-guillet,R. GUILLET,OT,,,,,,1.0,,,11.0,,,,,,,,,,,,,,,,,,,,,
r-geyer,R. Geyer,CB,,,,,,1.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
r-grubmüller,R. Grubmüller,DT,,,,1.0,,11.0,,,6.0,,,,,,,,,,,,,,,,,,,,,
r-hager,R. Hager,OT,,,,,,1.0,,,10.0,,,,,,,,,,,,,,,,,,,,,
r-hennessey,R. Hennessey,QB,1.0,,,,,1.0,,,12.0,,,,312.0,218.0,5.0,35.0,2888.0,,,,,,2.0,66.0,,,,53.0,10.0,249.0
r-hernandez-ruiz,R. Hernandez Ruiz,OG,,,,,,1.0,,,11.0,,,,,,,,,,,,,,,,,,,,,
r-junior,R. Junior,CB/LB,,,,7.0,,16.0,,,9.0,,,,,,,,,,,,,,,,,,,,,
r-kalous,R. Kalous,WR,,1.0,,,,1.0,,,12.0,,,,1.0,,,,,,,6.0,,28.0,1.0,30.0,34.0,3.0,512.0,15.0,,
r-komeyli-birjandi,R. Komeyli-Birjandi,WR,,,,,,,,,4.0,,,,,,,,,,,,,,,,2.0,,14.0,5.0,,22.0
r-lachmann,R. Lachmann,LB,1.0,,,1.0,8.0,26.0,,,8.0,,,,,,,,,,,,,,,,,,,,,
r-lira,R. Lira,OT,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,
r-lonzar,R. Lonzar,CB,1.0,1.0,,7.0,,24.0,,,10.0,,,,,,,,,,,,,,,,,,,,,
r-merjenburgh,R. Merjenburgh,TE,,,,,,1.0,,,11.0,,,,,,,,,,,,,,,,19.0,1.0,168.0,,,
r-merkel,R. Merkel,,,,,1.0,,4.0,,,3.0,,,,,,,,,,,,,,,,,,,,,
r-mitchell,R. Mitchell,CB,,,,1.0,,15.0,,,3.0,,,,,,,,,,,,,,,,,,,,,
r-simiram-wilson,R. Simiram-Wilson,CB,1.0,,6.0,5.0,,26.0,,,10.0,,,,2.0,1.0,,,5.0,,,,,,,,1.0,,5.0,,,
r-sövegjarto,R. Sövegjarto,C,,,,,,1.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
r-weber,R. Weber,TE,,,,,,1.0,,,11.0,,,,,,,,,,,,,,,,20.0,2.0,208.0,,,
r-werner,R. Werner,K,,,,,,3.0,14.0,11.0,12.0,,,,,,,,,68.0,58.0,,,,,,,,,,,
r-zanella,R. Zanella,,,,,,,6.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
r-zistler,R. Zistler,DT,,,,,2.0,21.0,,,10.0,,,,,,,,,,,,,,,,,,,,,
rafał-rogaczewski,Rafał Rogaczewski,,,,,,,1.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
randy-abandzounou,Randy Abandzounou,DL/LB,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,
rayan-khefif,Rayan Khefif,LB,,,,,,25.0,,,5.0,,,,,,,,,,,,,,,,,,,,,
reece-horn,Reece Horn,WR,,,,,,,,,11.0,,,,,,,,,,,5.0,,32.0,,,75.0,13.0,1164.0,1.0,,2.0
remy-feltes,Remy Feltes,DL/LB,,,1.0,1.0,,11.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
rené-hanßen,René Hanßen,LB,,1.0,,1.0,,6.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
richard-grooten,Richard Grooten,LB/S,2.0,1.0,,2.0,1.0,55.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
robin-fensch,Robin  Fensch,,,,,,,2.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
robin-wilzeck,Robin Wilzeck,WR,,,,,,,,,6.0,,,,,,,,,,,,,,,,22.0,6.0,344.0,,,
roedion-henrique,Roedion Henrique,LB/S,1.0,1.0,4.0,6.0,,39.0,,,12.0,28.0,,575.0,,,,,,,,,,,,,,,,,,
rohat-dagdelen,Rohat Dagdelen,QB,,,,,,,,,12.0,,,,30.0,17.0,1.0,2.0,271.0,,,,,,,,,,,,,
ruben-seeber,Ruben Seeber,LB,1.0,3.0,1.0,2.0,,50.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
rudolf-frey,Rudolf Frey,WR,,,,,,3.0,,,12.0,,,,,,,,,1.0,1.0,,,,,,5.0,2.0,60.0,,,
ryan-rimmler,Ryan Rimmler,K,,,,,,1.0,26.0,18.0,12.0,,,,,,,,,30.0,27.0,,,,,,,,,,,
rémi-bertellin,Rémi Bertellin,WR,,,,,,2.0,,,12.0,1.0,,36.0,1.0,1.0,,1.0,4.0,,,,,,36.0,1234.0,22.0,5.0,411.0,,,
s-appelt,S. Appelt,LB,,,,,,4.0,,,3.0,,,,,,,,,,,,,,,,,,,,,
s-aronokhale,S. Aronokhale,DT,,,1.0,,1.0,44.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
s-beck,S. Beck,C,,,,,,,,,11.0,,,,,,,,,,,,,,,,1.0,,13.0,,,
s-beyrich,S. Beyrich,WR,,,,,0.5,3.0,,,9.0,,,,,,,,,,,,,,,,4.0,2.0,70.0,,,
s-bhoedjang,S. Bhoedjang,WR,,,,,,,,,3.0,11.0,,260.0,,,,,,,,1.0,,24.0,,,1.0,,8.0,,,
s-bomiya-emenge,S. Bomiya Emenge,CB,,1.0,1.0,1.0,,26.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
s-boni,S. Boni,WR,,,,,,,,,10.0,14.0,,241.0,,,,,,,,10.0,,120.0,,,2.0,,11.0,,,
s-brand,S. Brand,LB,,,,4.0,,25.0,,,10.0,,,,,,,,,,,,,,,,,,,,,
s-busch,S. Busch,DE,,,,,2.0,23.0,,,10.0,,,,,,,,,,,,,,,,,,,,,
s-butsch,S. Butsch,DE,,,1.0,,,11.0,,,10.0,,,,,,,,,,,,,,,,,,,,,
s-cavallini,S. Cavallini,DE,,,,,,13.0,,,8.0,,,,,,,,,,,,,,,,,,,,,
s-djibrila,S. Djibrila,DT,,,,,1.5,19.0,,,7.0,,,,,,,,,,,,,,,,,,,,,
s-dragan,S. Dragan,WR,,1.0,,,,2.0,,,10.0,,,,,,,,,,,,,,,,18.0,1.0,281.0,,,
s-drammeh,S. Drammeh,CB,,,,,,4.0,,,5.0,,,,,,,,,,,,,,,,,,,,,
s-duncan,S. Duncan,QB,,1.0,,,,1.0,,,13.0,,,,378.0,230.0,9.0,27.0,2804.0,,,,,,,,,,,47.0,4.0,206.0
s-egger,S. Egger,K,,,,,,1.0,,,12.0,,,,,,,,,3.0,,,,,,,,,,,,
s-eppler,S. Eppler,QB,,,,,,,,,3.0,,,,69.0,44.0,2.0,7.0,687.0,,,,,,,,,,,5.0,,22.0
s-finsson,S. Finsson,LB,,3.0,,1.0,1.0,27.0,,,7.0,,,,,,,,,,,,,,,,,,,,,
s-gabriel,S. Gabriel,LB,,,1.0,,,17.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
s-gonzalo,S. Gonzalo,QB,,,,,,1.0,,,4.0,,,,28.0,9.0,2.0,,114.0,,,,,,,,,,,5.0,,6.0
s-griese,S. Griese,WR,,,,,,,,,9.0,,,,,,,,,,,,,,,,4.0,,31.0,,,
s-guarino,S. Guarino,RB,,,,,,4.0,,,6.0,,,,,,,,,,,,,,,,6.0,,32.0,7.0,,10.0
s-higgs,S. Higgs,P,,,,,,,,,7.0,,,,,,,,,,,,,,44.0,1911.0,,,,2.0,,15.0
s-hintermann,S. Hintermann,OG,,,,,,1.0,,,6.0,,,,,,,,,,,,,,,,,,,,,
s-hugger,S. Hugger,TE,,,,,,1.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
s-idziak,S. Idziak,DE,,,,,1.0,4.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
s-jarmołkowicz,S. Jarmołkowicz,LB,,,,2.0,,28.0,,,10.0,,,,,,,,,,,,,,,,,,,,,
s-jelvani,S. Jelvani,LB,3.0,3.0,,1.0,4.0,47.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
s-kataroshi,S. Kataroshi,,,,1.0,,,4.0,,,8.0,,,,,,,,,,,,,,,,,,,,,
s-kendus,S. Kendus,RB,,,,,,,,,9.0,,,,,,,,,,,,,,,,10.0,2.0,56.0,43.0,3.0,427.0
s-khezami,S. Khezami,LB,,,,,,1.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
s-kurrer,S. Kurrer,TE,,,,,,4.0,,,4.0,,,,,,,,,,,,,,,,2.0,,22.0,,,
s-mccluskey,S. McCluskey,TE,,,,,,,,,11.0,,,,,,,,,,,,,,,,21.0,,175.0,,,
s-moreira-da-silva,S. Moreira da Silva,LB,,,,,,16.0,,,11.0,,,,,,,,,,,,,,,,,,,,,
s-okonta-wariso,S. Okonta-Wariso,LB,1.0,,1.0,1.0,1.5,39.0,,,11.0,,,,,,,,,,,,,,,,,,,,,
s-perego,S. Perego,DE,,1.0,,,2.0,19.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
s-platzgummer,S. Platzgummer,RB,,,,,,,,,11.0,,,,1.0,,,,,,,,,,,,17.0,1.0,202.0,152.0,5.0,651.0
s-rodriguez-romero,S. Rodriguez Romero,K,,,,,,2.0,2.0,,8.0,,,,,,,,,6.0,3.0,,,,,,,,,,,
s-sale,S. Sale,LB,,,,,,5.0,,,11.0,,,,,,,,,,,,,,,,,,,,,
s-szöllösi,S. Szöllösi,LB,,,,,,35.0,,,11.0,,,,,,,,,,,,,,,,,,,,,
s-van-santen,S. Van Santen,K,,,,,,3.0,10.0,8.0,13.0,,,,,,,,,62.0,53.0,,,,26.0,913.0,,,,1.0,,13.0
s-westfall,S. Westfall,CB,1.0,,1.0,4.0,,31.0,,,9.0,12.0,,301.0,,,,,,,,,,,,,1.0,,3.0,1.0,,4.0
sebastian-bowen,Sebastian Bowen,DL/LB,,,,,1.5,22.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
sebastian-castañer,Sebastian Castañer,LB,,1.0,1.0,2.0,1.0,46.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
sebastian-ernst,Sebastian Ernst,LB,,,,,,10.0,,,6.0,,,,,,,,,,,,,,,,,,,,,
sebastian-gauthier,Sebastian Gauthier,LB,,,,1.0,,20.0,,,7.0,,,,,,,,,,,,,,,,,,,,,
sebastian-huber,Sebastian Huber,LB,,,,,,40.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
simon-homadi,Simon Homadi,RB,,,,,,2.0,,,11.0,,,,,,,,,,,,,,,,3.0,,17.0,72.0,2.0,212.0
simon-otto,Simon Otto,LB,,,,6.0,,41.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
stanley-zeregbe,Stanley Zeregbe,DL/LB,2.0,,,1.0,8.0,37.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
sven-breidenbach,Sven Breidenbach,,,,,,,,,,11.0,,,,,,,,,,,,,,,,1.0,1.0,4.0,,,
sven-rieger,Sven Rieger,DL/LB,,,,,,25.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
szymon-adamczyk,Szymon Adamczyk,DL/LB,,,,,,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,
szymon-romanowski,Szymon Romanowski,CB/LB,,1.0,,,,23.0,,,3.0,,,,,,,,,,,,,,,,,,,,,
t-calbucci,T. Calbucci,LB,,,,4.0,3.0,67.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
t-dvorak,T. Dvorak,WR,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,
t-fields-jackson,T. Fields-Jackson,WR,,,,,,4.0,,,10.0,7.0,,122.0,1.0,,,,,,,1.0,,6.0,,,26.0,3.0,342.0,38.0,1.0,164.0
t-gajewski,T. Gajewski,TE,,,,,,6.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
t-gaye,T. Gaye,DT,,,,,4.0,29.0,,,11.0,,,,,,,,,,,,,,,,,,,,,
t-gfeller,T. Gfeller,WR,,,,,,1.0,,,5.0,,,,,,,,,,,,,,,,13.0,1.0,131.0,,,
t-güther,T. Güther,WR,,,,,,,,,4.0,,,,,,,,,,,,,,,,6.0,,68.0,,,
t-justice,T. Justice,WR,,,,,,,,,6.0,8.0,,230.0,1.0,,,,,,,,,,,,22.0,4.0,324.0,,,
t-kleinmann,T. Kleinmann,LB,1.0,,,1.0,,42.0,,,10.0,,,,,,,,,,,,,,,,,,,,,
t-landström,T. Landström,WR,,,,,,,,,2.0,,,,,,,,,,,,,,,,10.0,2.0,113.0,,,
t-naylor,T. Naylor,LB,1.0,1.0,1.0,1.0,,69.0,,,11.0,,,,,,,,,,,,,,,,,,,,,
t-osmański,T. Osmański,CB,,,,,,1.0,,,7.0,,,,,,,,,,,,,,,,,,,,,
t-oyewo,T. Oyewo,RB,,,,,,2.0,,,10.0,,,,,,,,,,,,,,,,40.0,9.0,551.0,48.0,8.0,353.0
t-pazourek,T. Pazourek,DE,,,,1.0,1.0,15.0,,,5.0,,,,,,,,,,,,,,,,,,,,,
t-sauerland,T. Sauerland,TE,,,,,,,,,9.0,,,,,,,,,,,,,,,,12.0,2.0,228.0,,,
t-schmid,T. Schmid,C,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,
t-schürmann,T. Schürmann,LB,1.0,,,,1.5,29.0,,,11.0,,,,,,,,,,,,,,,,1.0,,10.0,,,
t-siebert,T. Siebert,LB,,,1.0,1.0,,10.0,,,8.0,,,,,,,,,,,,,,,,,,,,,
t-steins,T. Steins,LB,,,,,,17.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
t-stirnimann,T. Stirnimann,TE,,,,,,5.0,5.0,2.0,12.0,,,,1.0,,,,,3.0,3.0,,,,19.0,701.0,1.0,,6.0,,,
t-sętkiewicz,T. Sętkiewicz,DT,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,
t-tenconi,T. Tenconi,RB,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,5.0,,15.0
t-tonko,T. Tonko,RB,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,14.0,2.0,127.0
t-vaimaona,T. Vaimaona,DE,1.0,1.0,,1.0,2.5,25.0,,,8.0,,,,,,,,,,,,,,,,,,,,,
t-vogl,T. Vogl,DE,,,,,0.5,18.0,,,7.0,,,,,,,,,,,,,,,,,,,,,
t-von-bodungen,T. Von Bodungen,DE,,,,,0.5,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,
t-williams-jr,T. Williams Jr,RB,,1.0,,,,2.0,,,4.0,8.0,,215.0,,,,,,,,1.0,,28.0,,,23.0,,184.0,27.0,,83.0
terryon-lionel-robinson,Terryon Lionel Robinson,WR,,,,,,,,,4.0,,,,,,,,,,,,,,,,25.0,4.0,337.0,2.0,,12.0
thomas-fileccia,Thomas Fileccia,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,
thomas-fischbach,Thomas Fischbach,RB,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,53.0,,194.0
thomas-schaffer,Thomas Schaffer,DL/LB,,,,,1.5,13.0,,,9.0,,,,,,,,,,,,,,,,,,,,,
till-janssen,Till Janssen,DB/LB,2.0,,2.0,6.0,,24.0,,,11.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
tillman-bolk,Tillman Bolk,,,,,,,1.0,,,10.0,,,,,,,,,,,,,,,,,,,,,
tim-hänni,Tim Hänni,LB,,,,,1.0,14.0,,,4.0,,,,,,,,,,,,,,,,,,,,,
tim-schulz,Tim Schulz,RB,,1.0,,,,3.0,,,8.0,,,,,,,,,,,,,,,,2.0,,20.0,44.0,3.0,214.0
tim-unger,Tim Unger,LB,,2.0,,2.0,1.5,51.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
tinashe-jefferson-chawaguta,Tinashe Jefferson Chawaguta,DL,,,,,,4.0,,,8.0,,,,,,,,,,,,,,,,,,,,,
tobias-bonatti,Tobias Bonatti,RB,,,,,,,,,10.0,,,,,,,,,,,,,,,,10.0,,35.0,147.0,13.0,750.0
tobias-nill,Tobias Nill,WR,,,,,,,,,4.0,,,,,,,,,,,,,,,,14.0,1.0,238.0,24.0,,73.0
toni-rabensteiner,Toni Rabensteiner,WR,,,,,,2.0,,,12.0,,,,,,,,,,,,,,,,2.0,,46.0,,,
tony-anderson,Tony Anderson,LB/S,,2.0,2.0,14.0,,48.0,,,12.0,,,,,,,,,,,,,,,,1.0,,48.0,,,
tony-koskinen,Tony Koskinen,,,,,,,1.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
tyrese-johnson-fisher,Tyrese Johnson-Fisher,RB,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,11.0,1.0,38.0
tyrone-jordan-alexander,Tyrone Jordan Alexander,RB,,,,,,1.0,,,12.0,2.0,,38.0,,,,,,,,,,,,,4.0,1.0,43.0,31.0,1.0,163.0
v-bujalla,V. Bujalla,CB,,,,1.0,,4.0,,,8.0,,,,,,,,,,,,,,,,1.0,,2.0,,,
v-dos-santos-brito,V. Dos Santos Brito,DT,,1.0,,1.0,2.0,16.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
v-gnahoua,V. Gnahoua,DE,3.0,,,1.0,2.5,25.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
v-lemoine,V. Lemoine,LB,,,,,,1.0,,,8.0,,,,,,,,,,,,,,,,,,,,,
v-lempinen,V. Lempinen,LB,,,,3.0,,87.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
v-miller-gonzalez,V. Miller Gonzalez,DE,,,,,,5.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
v-moreno,V. Moreno,K,,,,,,,1.0,,7.0,,,,,,,,,,,,,,,,,,,,,
v-neumann,V. Neumann,OT,,,,,,1.0,,,11.0,,,,,,,,,,,,,,,,,,,,,
