player_id,player_name,positions,events_played,pdga_points,pdga_rating
g-nixon,G. Nixon,MPO,4.0,500.0,917.0
g-odermatt,G. Odermatt,MPO,9.0,2282.0,940.0
g-ossenkop,G. Ossenkop,MPO,17.0,1500.0,930.0
g-patton,G. Patton,MPO,2.0,580.0,951.0
g-peterson,G. Peterson,MPO,17.0,1992.0,941.0
g-petro,G. Petro,MPO,10.0,730.0,940.0
g-petz,G. Petz,MPO,4.0,565.0,903.0
g-picton,G. Picton,MPO,10.0,2197.0,965.0
g-procknow,G. Procknow,MPO,12.0,978.0,917.0
g-rathbun,G. Rathbun,MPO,7.0,730.0,959.0
g-reichardt,G. Reichardt,MPO,3.0,528.0,926.0
g-rohs,G. Rohs,MPO,8.0,760.0,929.0
g-russell,G. Russell,MPO,11.0,4117.0,983.0
g-sandoval,G. Sandoval,MPO,12.0,666.0,958.0
g-savukynas,G. Savukynas,MPO,20.0,1300.0,931.0
g-shue,G. Shue,MPO,4.0,747.0,954.0
g-slater,G. Slater,MPO,10.0,640.0,916.0
g-smith,G. Smith,MPO,5.0,736.0,994.0
g-soehren,G. Soehren,MPO,13.0,1675.0,986.0
g-sorensen,G. Sorensen,MPO,5.0,1585.0,978.0
g-spracklen,G. Spracklen,MPO,15.0,1005.0,965.0
g-stiles,G. Stiles,MPO,2.0,514.0,916.0
g-swink,G. Swink,MPO,8.0,760.0,909.0
g-tanghe,G. Tanghe,MPO,6.0,1060.0,959.0
g-tapken,G. Tapken,MPO,10.0,987.0,972.0
g-urb,G. Urb,MPO,5.0,660.0,956.0
g-van-gunst,G. Van Gunst,MPO,1.0,1215.0,1006.0
g-vester,G. Vester,MPO,7.0,640.0,940.0
g-ward,G. Ward,MPO,5.0,1185.0,991.0
g-washburn,G. Washburn,MPO,7.0,1625.0,955.0
g-white,G. White,MPO,8.0,710.0,939.0
g-wilburn,G. Wilburn,MPO,10.0,1095.0,979.0
g-wilcox,G. Wilcox,MPO,12.0,2345.0,1010.0
g-winn,G. Winn,MPO,7.0,587.0,959.0
g-yang,G. Yang,MPO,11.0,1190.0,962.0
h-andersen,H. Andersen,MPO,4.0,635.0,939.0
h-ansala,H. Ansala,MPO,2.0,620.0,944.0
h-arellano,H. Arellano,MPO,9.0,882.0,892.0
h-bennett,H. Bennett,MPO,10.0,697.0,924.0
h-berggren,H. Berggren,MPO,20.0,1330.0,957.0
h-blankenstein,H. Blankenstein,MPO,6.0,1662.0,940.0
h-blomroos,H. Blomroos,MPO,8.0,4755.0,1005.0
h-back,H. Bäck,MPO,6.0,1075.0,949.0
h-cardenas,H. Cardenas,MPO,14.0,872.0,954.0
h-childres,H. Childres,MPO,9.0,2170.0,1016.0
h-coats,H. Coats,MPO,2.0,1344.0,952.0
h-dalsb,H. Dalsbø,MPO,6.0,1307.0,948.0
h-daniel-jr,H. Daniel Jr,MPO,3.0,534.0,889.0
h-diakow,H. Diakow,MPO,4.0,652.0,997.0
h-finley,H. Finley,MPO,11.0,6630.0,1005.0
h-flintoft,H. Flintoft,MPO,20.0,1080.0,942.0
h-flynn,H. Flynn,MPO,31.0,3932.0,1000.0
h-fridriksson,H. Fridriksson,MPO,12.0,2500.0,965.0
h-greer,H. Greer,MPO,11.0,1064.0,942.0
h-hagman,H. Hagman,MPO,5.0,2390.0,1007.0
h-hayward,H. Hayward,MPO,9.0,1297.0,941.0
h-heizeneder,H. Heizeneder,MPO,1.0,1030.0,976.0
h-helenius,H. Helenius,MPO,4.0,1092.0,991.0
h-henry,H. Henry,MPO,6.0,1487.0,974.0
h-hiiemae,H. Hiiemäe,MPO,22.0,1672.0,927.0
h-jakobsson,H. Jakobsson,MPO,9.0,932.0,946.0
h-jang,H. Jang,MPO,13.0,3947.0,1001.0
h-johansen,H. Johansen,MPO,13.0,3145.0,996.0
h-johansson,H. Johansson,MPO,7.0,1262.0,935.0
h-kaldmaa,H. Kaldmaa,MPO,7.0,607.0,951.0
h-kanerva,H. Kanerva,MPO,5.0,805.0,926.0
h-kapka,H. Kapka,MPO,8.0,576.0,904.0
h-king,H. King,MPO,13.0,3750.0,943.0
h-kirwan,H. Kirwan,MPO,12.0,1050.0,981.0
h-kivimaki,H. Kivimäki,MPO,9.0,702.0,939.0
h-koivumaa,H. Koivumaa,MPO,7.0,840.0,978.0
h-kujala,H. Kujala,MPO,8.0,735.0,942.0
h-kumpula,H. Kumpula,MPO,8.0,507.0,953.0
h-kveseth,H. Kveseth,MPO,5.0,505.0,968.0
h-laine,H. Laine,MPO,10.0,537.0,965.0
h-leatherman,H. Leatherman,MPO,10.0,2467.0,960.0
h-lefebvre,H. Lefebvre,MPO,7.0,544.0,889.0
h-lehmann,H. Lehmann,MPO,23.0,8942.0,986.0
h-liukkonen,H. Liukkonen,MPO,8.0,505.0,916.0
h-lopez,H. Lopez,MPO,21.0,3587.0,966.0
h-lahdesmaki,H. Lähdesmäki,MPO,3.0,562.0,1002.0
h-lansivaara,H. Länsivaara,MPO,2.0,1140.0,934.0
h-mcbeth,H. McBeth,MPO,2.0,685.0,959.0
h-mccarty,H. McCarty,MPO,30.0,2300.0,965.0
h-niemi,H. Niemi,MPO,9.0,1090.0,977.0
h-pekkarinen,H. Pekkarinen,MPO,14.0,1027.0,965.0
h-perala,H. Perälä,MPO,10.0,1080.0,973.0
h-pietras,H. Pietras,MPO,2.0,576.0,945.0
h-reid,H. Reid,MPO,4.0,1450.0,960.0
h-rintala,H. Rintala,MPO,12.0,3120.0,983.0
h-rivers,H. Rivers,MPO,10.0,2622.0,962.0
h-rodas,H. Rodas,MPO,10.0,1927.0,983.0
h-ruudna,H. Ruudna,MPO,1.0,492.0,913.0
h-ryden,H. Rydén,MPO,11.0,1290.0,1003.0
h-salminen,H. Salminen,MPO,12.0,1460.0,964.0
h-sandeen,H. Sandeen,MPO,7.0,480.0,942.0
h-saunanen,H. Saunanen,MPO,13.0,980.0,947.0
h-schultz,H. Schultz,MPO,9.0,535.0,954.0
h-sellen,H. Sellén,MPO,1.0,864.0,869.0
h-strand,H. Strand,MPO,14.0,1150.0,975.0
h-summerlin,H. Summerlin,MPO,6.0,1744.0,914.0
h-sundermann,H. Sundermann,MPO,12.0,1175.0,932.0
h-soderlund,H. Söderlund,MPO,16.0,2350.0,1949.0
h-thomas,H. Thomas,MPO,5.0,1195.0,956.0
h-thompson,H. Thompson,MPO,5.0,980.0,960.0
h-treneer,H. Treneer,MPO,1.0,624.0,901.0
h-tvaruzek,H. Tvaruzek,MPO,11.0,775.0,868.0
h-wahlman,H. Wahlman,MPO,3.0,648.0,1014.0
h-waldersnes-abell,H. Waldersnes Abell,MPO,14.0,1030.0,987.0
h-yoon,H. Yoon,MPO,6.0,1326.0,926.0
h-young,H. Young,MPO,28.0,4752.0,952.0
h-osterberg,H. Österberg,MPO,16.0,2877.0,973.0
i-ballo,I. Ballo,MPO,7.0,514.0,963.0
i-bentley,I. Bentley,MPO,10.0,4270.0,952.0
i-blake,I. Blake,MPO,9.0,677.0,957.0
i-burchett,I. Burchett,MPO,6.0,512.0,963.0
i-collins,I. Collins,MPO,12.0,4460.0,956.0
i-esquivel,I. Esquivel,MPO,7.0,897.0,931.0
i-fintak,I. Fintak,MPO,13.0,3525.0,952.0
i-fredrickson,I. Fredrickson,MPO,7.0,965.0,950.0
i-garcia,I. Garcia,MPO,30.0,4925.0,1008.0
i-goodman,I. Goodman,MPO,5.0,3030.0,994.0
i-gutierrez-de-teran,I. Gutiérrez De Terán,MPO,3.0,1840.0,1006.0
i-hamer,I. Hamer,MPO,14.0,1305.0,924.0
i-hamilton,I. Hamilton,MPO,11.0,1705.0,953.0
i-heinen,I. Heinen,MPO,9.0,2342.0,955.0
i-hiner,I. Hiner,MPO,9.0,554.0,964.0
i-jaaskelainen,I. Jääskeläinen,MPO,25.0,3930.0,952.0
i-kitchen,I. Kitchen,MPO,8.0,820.0,951.0
i-koiv,I. Kõiv,MPO,16.0,527.0,936.0
i-laidoner,I. Laidoner,MPO,4.0,702.0,954.0
i-marrs,I. Marrs,MPO,8.0,720.0,897.0
i-mcdonald,I. McDonald,MPO,2.0,502.0,971.0
i-morava,I. Morava,MPO,6.0,1092.0,920.0
i-niemi,I. Niemi,MPO,9.0,905.0,977.0
i-rajamets,I. Rajamets,MPO,17.0,3777.0,1902.0
i-robinson,I. Robinson,MPO,19.0,739.0,921.0
i-sartakov,I. Sartakov,MPO,7.0,1665.0,960.0
i-short,I. Short,MPO,13.0,1265.0,947.0
i-silkamo,I. Silkamo,MPO,10.0,1095.0,918.0
i-spracklen,I. Spracklen,MPO,4.0,530.0,947.0
i-stalsans,I. Stalsans,MPO,7.0,682.0,965.0
i-sutela,I. Sutela,MPO,5.0,940.0,972.0
i-tapio,I. Tapio,MPO,2.0,1255.0,937.0
i-torres,I. Torres,MPO,10.0,872.0,899.0
i-turja,I. Turja,MPO,9.0,2185.0,964.0
i-woods,I. Woods,MPO,22.0,3412.0,920.0
i-woosley,I. Woosley,MPO,8.0,1237.0,947.0
i-ziemelis,I. Ziemelis,MPO,20.0,1530.0,954.0
j-aalto,J. Aalto,MPO,14.0,4220.0,947.0
j-aaste,J. Aaste,MPO,10.0,1855.0,945.0
j-abernathie,J. Abernathie,MPO,7.0,932.0,923.0
j-ackerman,J. Ackerman,MPO,9.0,835.0,940.0
j-adams,J. Adams,MPO,9.0,1240.0,932.0
j-ahola,J. Ahola,MPO,20.0,1887.0,1825.0
j-alatalo,J. Alatalo,MPO,7.0,1412.0,975.0
j-albert,J. Albert,MPO,5.0,1065.0,941.0
j-allen,J. Allen,MPO,14.0,1120.0,995.0
j-alliksaar,J. Alliksaar,MPO,12.0,952.0,941.0
j-altland,J. Altland,MPO,5.0,1655.0,965.0
j-amenda,J. Amenda,MPO,10.0,775.0,976.0
j-anderson,J. Anderson,MPO,50.0,7553.0,6627.0
j-antosca,J. Antosca,MPO,10.0,485.0,916.0
j-appaluccio,J. Appaluccio,MPO,18.0,3955.0,1002.0
j-appelgate,J. Appelgate,MPO,23.0,702.0,869.0
j-ariazi,J. Ariazi,MPO,6.0,595.0,930.0
j-armbrust,J. Armbrust,MPO,5.0,810.0,888.0
j-arponen,J. Arponen,MPO,1.0,1820.0,938.0
j-arzola,J. Arzola,MPO,7.0,895.0,956.0
j-asel,J. Asel,MPO,8.0,562.0,944.0
j-askew,J. Askew,MPO,3.0,1062.0,959.0
j-aulu,J. Aulu,MPO,10.0,1300.0,951.0
j-baca,J. Baca,MPO,10.0,677.0,931.0
j-baer,J. Baer,MPO,17.0,3777.0,950.0
j-bailey,J. Bailey,MPO,12.0,2660.0,955.0
j-baldwin,J. Baldwin,MPO,16.0,668.0,951.0
j-banks,J. Banks,MPO,15.0,8645.0,966.0
j-baptista,J. Baptista,MPO,8.0,512.0,970.0
j-barksdale,J. Barksdale,MPO,9.0,492.0,928.0
j-barnes,J. Barnes,MPO,10.0,2267.0,958.0
j-barnett,J. Barnett,MPO,14.0,1170.0,975.0
j-barnier,J. Barnier,MPO,13.0,1018.0,938.0
j-battazzi,J. Battazzi,MPO,1.0,1220.0,967.0
j-beach,J. Beach,MPO,8.0,2177.0,1001.0
j-beaugeard,J. Beaugeard,MPO,7.0,2014.0,901.0
j-beckner,J. Beckner,MPO,9.0,2265.0,972.0
j-behny,J. Behny,MPO,7.0,1232.0,929.0
j-bekemeier,J. Bekemeier,MPO,8.0,937.0,929.0
j-belcher,J. Belcher,MPO,1.0,864.0,929.0
j-belin,J. Belin,MPO,6.0,930.0,922.0
j-bellman,J. Bellman,MPO,9.0,3697.0,979.0
j-beloate,J. Beloate,MPO,4.0,1428.0,934.0
j-bemis,J. Bemis,MPO,9.0,1817.0,959.0
j-bennett,J. Bennett,MPO,17.0,3424.0,1866.0
j-bente,J. Bente,MPO,5.0,772.0,946.0
j-berg,J. Berg,MPO,1.0,790.0,876.0
j-berger,J. Berger,MPO,36.0,3567.0,1925.0
j-bergman,J. Bergman,MPO,9.0,1078.0,979.0
j-bergquist,J. Bergquist,MPO,13.0,2797.0,968.0
j-bernal,J. Bernal,MPO,6.0,1800.0,962.0
j-bibble,J. Bibble,MPO,21.0,1612.0,919.0
j-bickley,J. Bickley,MPO,8.0,1690.0,991.0
j-bilodeau,J. Bilodeau,MPO,12.0,792.0,939.0
j-birge,J. Birge,MPO,13.0,760.0,969.0
j-biscoe,J. Biscoe,MPO,29.0,612.0,945.0
j-blair,J. Blair,MPO,4.0,872.0,972.0
j-blake,J. Blake,MPO,6.0,482.0,935.0
j-blossey,J. Blossey,MPO,7.0,518.0,848.0
j-blaha,J. Bláha,MPO,6.0,547.0,947.0
j-bo-o,J. Bo-o,MPO,5.0,837.0,949.0
j-bohling,J. Bohling,MPO,5.0,955.0,934.0
j-bonds,J. Bonds,MPO,1.0,910.0,895.0
j-bonet,J. Bonet,MPO,9.0,804.0,966.0
j-booher,J. Booher,MPO,21.0,7887.0,958.0
j-boothe,J. Boothe,MPO,17.0,4675.0,1892.0
j-borger,J. Borger,MPO,10.0,1410.0,999.0
j-borzick,J. Borzick,MPO,8.0,597.0,909.0
j-bougher,J. Bougher,MPO,14.0,1016.0,924.0
j-bowen,J. Bowen,MPO,3.0,635.0,954.0
j-boynton,J. Boynton,MPO,7.0,2587.0,971.0
j-brabant,J. Brabant,MPO,10.0,2325.0,906.0
j-bradshaw,J. Bradshaw,MPO,12.0,1407.0,1895.0
j-braun,J. Braun,MPO,4.0,508.0,896.0
j-bress,J. Bress,MPO,15.0,705.0,921.0
j-brolin,J. Brolin,MPO,7.0,2980.0,984.0
j-broman,J. Broman,MPO,15.0,572.0,972.0
j-brooker,J. Brooker,MPO,4.0,696.0,932.0
j-brosmer,J. Brosmer,MPO,9.0,855.0,983.0
j-brown,J. Brown,MPO,43.0,11047.0,3865.0
j-brozek,J. Brožek,MPO,23.0,4020.0,965.0
j-bruno,J. Bruno,MPO,11.0,820.0,966.0
j-bryk,J. Bryk,MPO,3.0,715.0,943.0
j-buddenbohn,J. Buddenbohn,MPO,8.0,652.0,913.0
j-bungart,J. Bungart,MPO,5.0,572.0,944.0
j-buonsanto,J. Buonsanto,MPO,6.0,970.0,969.0
j-burdiek,J. Burdiek,MPO,9.0,686.0,926.0
j-burghardt,J. Burghardt,MPO,10.0,770.0,983.0
j-burns,J. Burns,MPO,18.0,12935.0,1015.0
j-burt,J. Burt,MPO,27.0,3975.0,1894.0
j-cady,J. Cady,MPO,1.0,490.0,973.0
j-caissie,J. Caissie,MPO,6.0,830.0,941.0
j-callis,J. Callis,MPO,17.0,2670.0,1005.0
j-cameron,J. Cameron,MPO,11.0,1066.0,931.0
j-card,J. Card,MPO,8.0,975.0,983.0
j-carlisle,J. Carlisle,MPO,9.0,565.0,933.0
j-carmel,J. Carmel,MPO,13.0,796.0,893.0
j-carney,J. Carney,MPO,1.0,1080.0,914.0
j-carter,J. Carter,MPO,18.0,2222.0,946.0
j-casalina,J. Casalina,MPO,22.0,5072.0,981.0
j-case,J. Case,MPO,21.0,855.0,983.0
j-castillo,J. Castillo,MPO,3.0,1458.0,942.0
j-castle,J. Castle,MPO,4.0,537.0,957.0
j-castro,J. Castro,MPO,13.0,720.0,963.0
j-catron,J. Catron,MPO,6.0,526.0,946.0
j-cavanaugh,J. Cavanaugh,MPO,5.0,537.0,915.0
j-chamberlain,J. Chamberlain,MPO,4.0,1182.0,963.0
j-chanclor,J. Chanclor,MPO,15.0,1038.0,899.0
j-chapuran,J. Chapuran,MPO,11.0,508.0,850.0
j-chavez,J. Chavez,MPO,22.0,1835.0,900.0
j-chesser,J. Chesser,MPO,5.0,2132.0,935.0
j-childs,J. Childs,MPO,30.0,1552.0,1016.0
j-choate,J. Choate,MPO,9.0,1665.0,1004.0
j-choka,J. Choka,MPO,5.0,1205.0,954.0
j-christensen,J. Christensen,MPO,12.0,824.0,969.0
j-clark,J. Clark,MPO,30.0,3114.0,2875.0
j-claxton,J. Claxton,MPO,12.0,2125.0,961.0
j-cloutier,J. Cloutier,MPO,5.0,765.0,938.0
j-coefer,J. Coefer,MPO,11.0,1777.0,994.0
j-coghill,J. Coghill,MPO,8.0,1167.0,940.0
j-coke,J. Coke,MPO,8.0,950.0,987.0
j-cole,J. Cole,MPO,12.0,842.0,970.0
j-collier,J. Collier,MPO,15.0,1815.0,955.0
j-collins,J. Collins,MPO,3.0,487.0,955.0
j-collmann,J. Collmann,MPO,12.0,2302.0,918.0
j-connell,J. Connell,MPO,5.0,805.0,971.0
j-conrad,J. Conrad,MPO,5.0,652.0,977.0
j-coppernoll,J. Coppernoll,MPO,1.0,1820.0,934.0
j-corey,J. Corey,MPO,6.0,895.0,944.0
j-cortez,J. Cortez,MPO,3.0,1477.0,940.0
j-cournoyer,J. Cournoyer,MPO,14.0,2907.0,976.0
j-courtis,J. Courtis,MPO,32.0,4217.0,995.0
j-cox,J. Cox,MPO,7.0,857.0,923.0
j-crandall,J. Crandall,MPO,5.0,907.0,1004.0
j-criswell,J. Criswell,MPO,8.0,636.0,983.0
j-cross,J. Cross,MPO,12.0,966.0,909.0
j-cruz,J. Cruz,MPO,22.0,3437.0,1878.0
j-culver,J. Culver,MPO,23.0,4760.0,957.0
j-cummins,J. Cummins,MPO,5.0,534.0,924.0
j-cupp,J. Cupp,MPO,26.0,1434.0,1896.0
j-da-silva,J. Da Silva,MPO,6.0,900.0,979.0
j-damm,J. Damm,MPO,6.0,950.0,968.0
j-dasilva,J. Dasilva,MPO,17.0,3835.0,954.0
j-davies,J. Davies,MPO,18.0,2378.0,1915.0
j-davis-massey-miller,J. Davis Massey-Miller,MPO,6.0,982.0,1000.0
j-day,J. Day,MPO,37.0,7899.0,1996.0
j-defrancisco,J. DeFrancisco,MPO,6.0,785.0,971.0
j-deeter,J. Deeter,MPO,30.0,1785.0,972.0
j-desrosier,J. Desrosier,MPO,9.0,5617.0,1001.0
j-deur,J. Deur,MPO,4.0,895.0,939.0
j-dewhurst,J. Dewhurst,MPO,32.0,7870.0,952.0
j-dibattista,J. DiBattista,MPO,26.0,2227.0,937.0
j-diller,J. Diller,MPO,18.0,2610.0,984.0
j-dills,J. Dills,MPO,8.0,1590.0,953.0
j-ditmore,J. Ditmore,MPO,6.0,807.0,973.0
j-djarv,J. Djärv,MPO,12.0,1200.0,927.0
j-dombrovskis,J. Dombrovskis,MPO,2.0,2608.0,915.0
j-donley,J. Donley,MPO,6.0,872.0,926.0
j-dore,J. Dore,MPO,5.0,1205.0,953.0
j-dostal,J. Dostál,MPO,5.0,2365.0,986.0
j-douglass,J. Douglass,MPO,14.0,1477.0,1003.0
j-drage,J. Drage,MPO,1.0,560.0,937.0
j-dudley,J. Dudley,MPO,9.0,691.0,939.0
j-duke,J. Duke,MPO,13.0,2270.0,935.0
j-duncan,J. Duncan,MPO,18.0,2257.0,997.0
j-dunst,J. Dunst,MPO,10.0,785.0,952.0
j-duong,J. Duong,MPO,10.0,1085.0,957.0
j-dwyer,J. Dwyer,MPO,53.0,13057.0,1936.0
j-dyson,J. Dyson,MPO,9.0,1945.0,953.0
j-eastaugh,J. Eastaugh,MPO,9.0,1295.0,934.0
j-eberts,J. Eberts,MPO,5.0,965.0,1012.0
j-ecret,J. Ecret,MPO,10.0,1342.0,913.0
j-elkins,J. Elkins,MPO,18.0,2332.0,998.0
j-elsner,J. Elsner,MPO,10.0,872.0,935.0
j-engelman,J. Engelman,MPO,10.0,760.0,946.0
j-engstrom,J. Engström,MPO,13.0,620.0,957.0
j-erdmann,J. Erdmann,MPO,4.0,625.0,926.0
j-eriksson,J. Eriksson,MPO,5.0,502.0,960.0
j-ernst,J. Ernst,MPO,15.0,3817.0,989.0
j-espinoza,J. Espinoza,MPO,7.0,2535.0,952.0
j-estes,J. Estes,MPO,4.0,710.0,940.0
j-evans,J. Evans,MPO,20.0,1727.0,1835.0
j-evertz,J. Evertz,MPO,4.0,687.0,1002.0
j-ewing,J. Ewing,MPO,9.0,1350.0,934.0
j-faber,J. Faber,MPO,3.0,490.0,977.0
j-faes,J. Faes,MPO,21.0,4120.0,1016.0
j-fan,J. Fan,MPO,12.0,3230.0,917.0
j-farnsworth,J. Farnsworth,MPO,19.0,1278.0,952.0
j-farrell,J. Farrell,MPO,7.0,536.0,913.0
j-ferguson,J. Ferguson,MPO,6.0,662.0,922.0
j-fern,J. Fern,MPO,20.0,1227.0,966.0
j-ferrante,J. Ferrante,MPO,12.0,1760.0,957.0
j-ferrari,J. Ferrari,MPO,5.0,835.0,952.0
j-files,J. Files,MPO,23.0,2452.0,967.0
j-finder,J. Finder,MPO,12.0,1760.0,985.0
j-finney,J. Finney,MPO,10.0,590.0,869.0
j-fitts,J. Fitts,MPO,4.0,585.0,984.0
j-fletcher,J. Fletcher,MPO,14.0,525.0,924.0
j-flook,J. Flook,MPO,12.0,992.0,922.0
j-flynn,J. Flynn,MPO,4.0,1770.0,999.0
j-folk,J. Folk,MPO,3.0,557.0,917.0
j-ford,J. Ford,MPO,2.0,815.0,904.0
j-fortier,J. Fortier,MPO,7.0,860.0,923.0
j-fortney,J. Fortney,MPO,1.0,580.0,952.0
j-foskey,J. Foskey,MPO,10.0,906.0,932.0
j-foster,J. Foster,MPO,27.0,7571.0,1964.0
j-fougerouse,J. Fougerouse,MPO,19.0,714.0,953.0
j-fowler,J. Fowler,MPO,13.0,840.0,981.0
j-fox,J. Fox,MPO,16.0,480.0,949.0
j-fraley,J. Fraley,MPO,2.0,2300.0,933.0
j-franklin,J. Franklin,MPO,17.0,523.0,888.0
j-fraser,J. Fraser,MPO,12.0,855.0,967.0
j-frederiksen,J. Frederiksen,MPO,9.0,3495.0,986.0
j-freeman,J. Freeman,MPO,4.0,564.0,956.0
j-freres,J. Freres,MPO,6.0,1907.0,964.0
j-friedrich,J. Friedrich,MPO,4.0,1090.0,938.0
j-froehle,J. Froehle,MPO,17.0,1102.0,877.0
j-frost,J. Frost,MPO,2.0,615.0,962.0
j-frohlich,J. Fröhlich,MPO,14.0,4620.0,946.0
j-gabrielli,J. Gabrielli,MPO,17.0,2705.0,1003.0
j-gadbery,J. Gadbery,MPO,7.0,642.0,925.0
j-garcia,J. Garcia,MPO,11.0,722.0,905.0
j-gates,J. Gates,MPO,22.0,3805.0,1859.0
j-gehrisch,J. Gehrisch,MPO,46.0,15465.0,1013.0
j-geiger,J. Geiger,MPO,7.0,852.0,946.0
j-geitner,J. Geitner,MPO,7.0,502.0,926.0
j-gerhardsson,J. Gerhardsson,MPO,7.0,520.0,873.0
j-gibbs,J. Gibbs,MPO,10.0,595.0,906.0
j-gilbert,J. Gilbert,MPO,12.0,1602.0,1917.0
j-gilmore,J. Gilmore,MPO,17.0,2237.0,994.0
j-ginthum,J. Ginthum,MPO,3.0,486.0,932.0
j-goff,J. Goff,MPO,21.0,1248.0,969.0
j-gogal,J. Gogal,MPO,19.0,552.0,927.0
j-gorrell,J. Gorrell,MPO,2.0,930.0,980.0
j-goss,J. Goss,MPO,7.0,822.0,964.0
j-graham,J. Graham,MPO,12.0,1307.0,993.0
j-granstrom,J. Granström,MPO,5.0,715.0,922.0
j-gravelin,J. Gravelin,MPO,2.0,670.0,932.0
j-greenlee,J. Greenlee,MPO,10.0,822.0,869.0
j-griffin,J. Griffin,MPO,18.0,1922.0,1877.0
j-guilliam,J. Guilliam,MPO,18.0,492.0,915.0
j-gunn,J. Gunn,MPO,24.0,1982.0,960.0
j-gurthie,J. Gurthie,MPO,14.0,677.0,937.0
j-gusenbauer,J. Gusenbauer,MPO,15.0,2120.0,970.0
j-gust,J. Gust,MPO,3.0,558.0,939.0
j-hadley,J. Hadley,MPO,2.0,738.0,922.0
j-hafer,J. Hafer,MPO,18.0,1155.0,960.0
j-hagen,J. Hagen,MPO,10.0,555.0,955.0
j-haggard,J. Haggard,MPO,11.0,2867.0,938.0
j-haggett,J. Haggett,MPO,8.0,2080.0,946.0
j-hakanen,J. Hakanen,MPO,9.0,1810.0,943.0
j-hakola,J. Hakola,MPO,12.0,1575.0,924.0
j-halcom,J. Halcom,MPO,13.0,872.0,946.0
j-hall,J. Hall,MPO,4.0,488.0,917.0
j-hallas,J. Hallas,MPO,5.0,602.0,956.0
j-hallier,J. Hallier,MPO,5.0,505.0,908.0
j-hangvar,J. Hangvar,MPO,1.0,525.0,940.0
j-hanna,J. Hanna,MPO,11.0,787.0,960.0
j-hannold,J. Hannold,MPO,4.0,497.0,963.0
j-hansson,J. Hansson,MPO,38.0,3820.0,2776.0
j-hardcastle,J. Hardcastle,MPO,10.0,750.0,859.0
j-hardin-jr,J. Hardin Jr,MPO,17.0,2312.0,984.0
j-harmon,J. Harmon,MPO,3.0,695.0,969.0
j-harrison,J. Harrison,MPO,23.0,2686.0,3712.0
j-hart-predmore,J. Hart-Predmore,MPO,8.0,644.0,887.0
j-hartley,J. Hartley,MPO,2.0,1512.0,960.0
j-harvey,J. Harvey,MPO,12.0,1830.0,942.0
j-haskin,J. Haskin,MPO,16.0,1885.0,985.0
j-hatcher,J. Hatcher,MPO,13.0,962.0,929.0
j-havia,J. Havia,MPO,6.0,1347.0,920.0
j-hawkins,J. Hawkins,MPO,24.0,19440.0,1016.0
j-haynes,J. Haynes,MPO,1.0,525.0,989.0
j-hebenheimer,J. Hebenheimer,MPO,19.0,2565.0,996.0
j-hefkin,J. Hefkin,MPO,9.0,1280.0,943.0
j-hegge,J. Hegge,MPO,17.0,1060.0,944.0
j-heimark,J. Heimark,MPO,46.0,19660.0,1041.0
j-heino,J. Heino,MPO,7.0,658.0,913.0
j-heinanen,J. Heinänen,MPO,8.0,1985.0,961.0
j-helgesson,J. Helgesson,MPO,6.0,742.0,933.0
j-henderson,J. Henderson,MPO,39.0,9882.0,2941.0
j-henson,J. Henson,MPO,18.0,3275.0,1923.0
j-herm,J. Herm,MPO,6.0,700.0,989.0
j-herr,J. Herr,MPO,7.0,690.0,967.0
j-herranen,J. Herranen,MPO,18.0,11335.0,1014.0
j-hester,J. Hester,MPO,9.0,570.0,921.0
j-hesting,J. Hesting,MPO,10.0,2790.0,991.0
j-hickman,J. Hickman,MPO,3.0,590.0,959.0
j-hielfer,J. Hielfer,MPO,12.0,2010.0,960.0
j-hill,J. Hill,MPO,3.0,565.0,925.0
j-hiltunen,J. Hiltunen,MPO,21.0,992.0,897.0
j-hinck,J. Hinck,MPO,15.0,2425.0,985.0
j-hinkle,J. Hinkle,MPO,21.0,1766.0,1878.0
j-hinojosa,J. Hinojosa,MPO,14.0,1730.0,979.0
j-hirschberger,J. Hirschberger,MPO,20.0,1735.0,919.0
j-hirsimaki,J. Hirsimäki,MPO,15.0,2370.0,931.0
j-hoeltke,J. Hoeltke,MPO,11.0,717.0,957.0
j-hoff,J. Hoff,MPO,5.0,1607.0,910.0
j-hoggins,J. Hoggins,MPO,16.0,2632.0,933.0
j-holstad,J. Holstad,MPO,7.0,875.0,944.0
j-holtz,J. Holtz,MPO,13.0,1048.0,1814.0
j-hoover,J. Hoover,MPO,7.0,737.0,965.0
j-hopkins,J. Hopkins,MPO,5.0,1455.0,927.0
j-horning,J. Horning,MPO,5.0,515.0,950.0
j-houghton,J. Houghton,MPO,6.0,2395.0,944.0
j-howard,J. Howard,MPO,14.0,1622.0,970.0
j-howe,J. Howe,MPO,7.0,525.0,960.0
j-howell,J. Howell,MPO,10.0,636.0,956.0
j-hoyer,J. Hoyer,MPO,7.0,656.0,908.0
j-huestis,J. Huestis,MPO,1.0,710.0,993.0
j-huff,J. Huff,MPO,24.0,550.0,882.0
j-hughes,J. Hughes,MPO,17.0,3535.0,982.0
j-huhtamaki,J. Huhtamäki,MPO,14.0,3262.0,969.0
j-hume,J. Hume,MPO,4.0,990.0,942.0
j-hunt,J. Hunt,MPO,24.0,1282.0,983.0
j-hunter,J. Hunter,MPO,11.0,902.0,946.0
