player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
sven-goldemann,Sven Goldemann,,1.0,3.0,2.0,24.0,15.0
sven-michel,Sven Michel,,1.0,8.0,7.0,37.0,64.0
sydney-mullaney,Sydney Mullaney,,2.0,2.0,0.0,17.0,4.0
sylvi-iines-hausstaetter,Sylvi Iines Hausstaetter,,1.0,3.0,2.0,21.0,19.0
szymon-rokita,Szymon Rokita,,4.0,4.0,0.0,37.0,28.0
tabitha-peterson,Tabitha Peterson,,1.0,5.0,4.0,32.0,39.0
tahli-gill,Tahli Gill,,1.0,5.0,4.0,32.0,39.0
takahito-tomiyasu,Takahito Tomiyasu,,2.0,3.0,1.0,17.0,13.0
takeru-yamamoto,Takeru Yamamoto,,3.0,4.0,1.0,30.0,19.0
tamami-horiuchi,Tamami Horiuchi,,1.0,4.0,3.0,14.0,22.0
tamara-kuresevic,Tamara Kuresevic,,1.0,2.0,0.0,23.0,3.0
tamotsu-matsumura,Tamotsu Matsumura,,2.0,3.0,1.0,17.0,13.0
tara-peterson,Tara Peterson,,1.0,5.0,4.0,32.0,39.0
taylor-anderson,Taylor Anderson,,3.0,7.0,4.0,49.0,43.0
teemu-salo,Teemu Salo,,1.0,5.0,4.0,22.0,37.0
tereza-lostakova,Tereza Lostakova,,3.0,4.0,1.0,32.0,21.0
thea-orefjord,Thea Orefjord,,1.0,4.0,3.0,19.0,29.0
therese-westman,Therese Westman,,1.0,6.0,5.0,29.0,55.0
thomas-bence,Thomas Bence,,1.0,3.0,1.0,12.0,24.0
thomas-campbell,Thomas Campbell,,2.0,2.0,0.0,11.0,5.0
tia-laurie,Tia Laurie,,0.0,2.0,2.0,12.0,15.0
tihomir-todorov,Tihomir Todorov,,5.0,5.0,0.0,36.0,17.0
tijani-cole,Tijani Cole,,2.0,2.0,0.0,25.0,9.0
ting-li-lin,Ting-Li Lin,,0.0,1.0,1.0,6.0,8.0
tingyu-su,Tingyu Su,,8.0,15.0,7.0,87.0,99.0
tom-jr-brewster,Tom Jr Brewster,,0.0,4.0,4.0,12.0,33.0
tom-van-waterschoot,Tom van Waterschoot,,2.0,2.0,0.0,13.0,11.0
tonis-turmann,Tonis Turmann,,2.0,2.0,0.0,20.0,5.0
tori-koana,Tori Koana,,4.0,10.0,6.0,60.0,67.0
torild-bjørnestad,Torild Bjørnestad,,1.0,3.0,2.0,23.0,26.0
tracy-fleury,Tracy Fleury,,3.0,6.0,3.0,42.0,43.0
trine-qvist,Trine Qvist,,2.0,2.0,0.0,23.0,8.0
tsuyoshi-yamaguchi,Tsuyoshi Yamaguchi,,3.0,4.0,1.0,30.0,19.0
tudor-mihalca,Tudor Mihalca,,3.0,5.0,2.0,31.0,29.0
tudor-pop,Tudor Pop,,0.0,2.0,1.0,17.0,12.0
tyler-tardi,Tyler Tardi,,0.0,6.0,6.0,27.0,43.0
ulrika-bergman,Ulrika Bergman,,0.0,2.0,2.0,5.0,20.0
uwe-saile,Uwe Saile,,1.0,3.0,2.0,24.0,15.0
val-sweeting,Val Sweeting,,2.0,6.0,4.0,29.0,48.0
valentina-lemettinen,Valentina Lemettinen,,0.0,1.0,1.0,3.0,4.0
valeria-sacca,Valeria Sacca,,2.0,2.0,0.0,17.0,6.0
valter-bombassei,Valter Bombassei,,2.0,2.0,0.0,16.0,3.0
valvo-vooremaa,Valvo Vooremaa,,2.0,2.0,0.0,20.0,5.0
vedran-dimic,Vedran Dimic,,4.0,4.0,0.0,44.0,8.0
vedran-horvat,Vedran Horvat,,3.0,5.0,2.0,26.0,30.0
verena-pfluegler,Verena Pfluegler,,2.0,4.0,2.0,19.0,25.0
victor-navarro,Victor Navarro,,1.0,3.0,1.0,26.0,11.0
viktor-savicevic,Viktor Savicevic,,3.0,4.0,1.0,27.0,12.0
viljo-petersson-dahl,Viljo Petersson-Dahl,,4.0,9.0,5.0,46.0,46.0
vilmer-nygren,Vilmer Nygren,,1.0,2.0,1.0,14.0,14.0
virginie-hansen,Virginie Hansen,,1.0,1.0,0.0,7.0,3.0
vit-chabicovsky,Vit Chabicovsky,,8.0,12.0,4.0,81.0,73.0
vlasta-sikyrova,Vlasta Sikyrova,,3.0,4.0,1.0,32.0,21.0
wikie-schurad,Wikie Schurad,,2.0,2.0,0.0,23.0,8.0
wilfrid-coulot,Wilfrid Coulot,,4.0,5.0,1.0,36.0,28.0
wilhelm-naess,Wilhelm Naess,,10.0,11.0,1.0,84.0,51.0
william-barbosa,William Barbosa,,3.0,5.0,2.0,36.0,24.0
wonsuk-chung,Wonsuk Chung,,0.0,1.0,1.0,4.0,5.0
wouter-gösgens,Wouter Gösgens,,2.0,5.0,3.0,31.0,27.0
wu-junxiang,Wu Junxiang,,0.0,2.0,2.0,3.0,19.0
xenia-schwaller,Xenia Schwaller,,0.0,6.0,6.0,28.0,43.0
xiaoming-xu,Xiaoming Xu,,6.0,8.0,2.0,60.0,47.0
xueqing-fei,Xueqing Fei,,6.0,8.0,2.0,60.0,47.0
yannick-schwaller,Yannick Schwaller,,4.0,13.0,9.0,76.0,94.0
yaroslav-shchur,Yaroslav Shchur,,1.0,5.0,3.0,20.0,43.0
yealynn-park,Yealynn Park,,0.0,4.0,4.0,18.0,44.0
yeeun-seol,Yeeun Seol,,3.0,11.0,8.0,55.0,86.0
yeji-seol,Yeji Seol,,3.0,11.0,8.0,55.0,86.0
yeong-seok-jeong,Yeong-Seok Jeong,,2.0,6.0,4.0,34.0,39.0
yoji-nakajima,Yoji Nakajima,,2.0,3.0,0.0,30.0,6.0
yonah-cohen,Yonah Cohen,,2.0,3.0,1.0,32.0,10.0
yongsuk-lee,Yongsuk Lee,,2.0,5.0,2.0,16.0,34.0
yoram-miller,Yoram Miller,,3.0,4.0,1.0,23.0,22.0
you-sun-lee,You Sun Lee,,0.0,4.0,4.0,18.0,44.0
yu-han,Yu Han,,9.0,18.0,9.0,106.0,119.0
yuina-miura,Yuina Miura,,1.0,8.0,7.0,30.0,63.0
yujeong-shim,Yujeong Shim,,0.0,4.0,4.0,18.0,44.0
yuka-takimoto,Yuka Takimoto,,1.0,4.0,3.0,14.0,22.0
yumi-suzuki,Yumi Suzuki,,2.0,8.0,6.0,43.0,58.0
yuna-kotani,Yuna Kotani,,1.0,2.0,1.0,14.0,13.0
yurika-yoshida,Yurika Yoshida,,2.0,8.0,6.0,43.0,58.0
zaoxue-chen,Zaoxue Chen,,0.0,5.0,5.0,30.0,47.0
zeljko-rakic,Zeljko Rakic,,4.0,4.0,0.0,44.0,8.0
zeynep-genc,Zeynep GENC,,5.0,6.0,1.0,57.0,32.0
zhenhao-wang,Zhenhao Wang,,6.0,8.0,2.0,60.0,47.0
zhichao-li,Zhichao Li,,6.0,8.0,2.0,60.0,47.0
zhuoyi-wang,Zhuoyi Wang,,0.0,5.0,5.0,30.0,47.0
ziqi-dong,Ziqi Dong,,8.0,15.0,7.0,87.0,99.0
zoe-schwaller,Zoe Schwaller,,2.0,2.0,0.0,21.0,10.0
zoltàn-jakab,Zoltàn Jakab,,1.0,1.0,0.0,8.0,2.0
zsuzsanna-pinter,Zsuzsanna Pinter,,3.0,3.0,0.0,24.0,15.0
öznur-polat,Öznur Polat,,3.0,7.0,4.0,50.0,46.0
